"","UNICODE","ESTA_CUANTIS","ESTA_SENSIS","ESTA_ESTRATEGIAS","T_Cuantis","C_Cuantis","R_Cuantis","DES_Cuantis","LV_Cuantis","LP_Cuantis","P_Sensis","RP_Sensis","C_Sensis","R_Sensis","DES_Sensis","LV_Sensis","LP_Sensis","V_Sensis","LATITUD","LONGITUD","LOCALIDAD","MZ","ESTRATEGIA","CLUSTER","CUADRUPLET","STATUS_C1_MINSA","in_tri_C1","pe_tri_C1","pos_C1","STATUS_C2_MINSA","in_tri_C2","pe_tri_C2","pos_C2","T","R","C","DES","LP","LV","P","V","STATUS","BD_MINSA","PROG_OLVIDO","FECHA_CUANTI","APERTURADA_DIA","DIAS_PRI_VISITA_TRAT","DIAS_PRI_PROG_TRAT","VIV_PROG_NUNCA_TRAT","MINUTOS_ROCIADO","ETAPA_ROCIADO","sampleA","sampleB","sampleC","sampleD","sampleE","sampleF","NUMRES","IN_AMB","ESTRATEGIA2"
"4107","1.1.78.371",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3712741106881,-71.5277713362675,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"LP",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-09-07",1,0,0,NA,37,"ataque",1,1,1,1,1,0,NA,NA,"Control"
"4108","1.1.78.372",1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,-16.3713771808923,-71.5278458023313,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-08-28",1,3,3,NA,48,"ataque",1,1,1,1,1,1,5,4,"Control"
"4109","1.1.78.373",1,1,1,1,1,0,0,0,0,1,4,2,0,0,0,0,0,-16.3714754425524,-71.5278896519597,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-09-01",0,7,6,NA,49,"ataque",1,1,1,1,1,1,3,7,"Control"
"4110","1.1.78.374",1,1,1,0,2,0,0,0,0,2,0,2,1,0,0,0,1,-16.3715704258017,-71.5279643470405,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"R",NA,NA,0,"R",NA,NA,NA,0,1,1,0,0,0,0,0,2,0,0,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,0,NA,NA,"Control"
"4111","1.1.78.375",1,1,1,1,2,0,0,0,0,4,1,1,0,0,0,0,0,-16.3716513471798,-71.5280135793945,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"TP",1,NA,1,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-09-16",0,22,22,NA,70,"ataque",1,1,1,1,1,1,6,10,"Control"
"4112","1.1.78.376",1,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,-16.3717694458852,-71.5280893348812,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"C",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-09-02",0,2,2,NA,126,"ataque",1,1,1,1,1,0,NA,NA,"Control"
"4113","1.1.78.377",0,1,1,NA,NA,NA,NA,NA,NA,0,0,4,0,0,0,0,1,-16.3719173989477,-71.528176911021,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"C",NA,NA,0,"R",NA,NA,NA,0,0,1,0,0,0,0,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,NA,NA,"Control"
"4114","1.1.78.378",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,3,-16.372022952928,-71.5282588675039,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-09-17",0,23,1,NA,40,"ataque",1,1,1,1,1,1,8,7,"Control"
"4115","1.1.78.379",1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,4,-16.372136392231,-71.5282945373871,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-09-17",1,16,0,NA,25,"ataque",1,1,1,1,1,1,4,8,"Control"
"4116","1.1.78.38",1,1,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,-16.3709081755354,-71.5265977503055,"INDEPENDENCIA ZONA A-1",3,"Comm.Leaders",47,8,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-08-28",0,4,4,NA,55,"ataque",1,1,1,1,1,1,5,6,"Comm.Leaders"
"4117","1.1.78.380",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3722204337105,-71.5283509889062,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-09-01",1,0,0,NA,52,"ataque",1,1,1,1,1,1,5,9,"Control"
"4118","1.1.78.381",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-16.3723260965059,-71.5283857009726,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-09-03",0,1,1,NA,42,"ataque",1,1,1,1,1,1,4,6,"Control"
"4119","1.1.78.382",1,1,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,-16.3722775691015,-71.5284867992589,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-09-09",0,8,8,NA,62,"ataque",1,1,1,1,1,1,5,4,"Control"
"4120","1.1.78.383",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3722955656172,-71.5286353255375,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-09-03",0,0,0,NA,59,"ataque",1,1,1,1,1,1,8,9,"Control"
"4121","1.1.78.384",1,1,1,1,0,0,0,0,0,3,0,1,1,0,0,0,1,-16.372219827687,-71.5287304934048,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"R",NA,NA,0,"T",NA,NA,0,1,1,1,0,0,0,0,0,1,0,0,"2015-09-18",0,16,1,NA,62,"ataque",1,1,1,1,1,0,NA,NA,"Control"
"4122","1.1.78.385",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3721401878733,-71.5286580956932,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-08-26",1,0,0,NA,51,"ataque",1,1,1,1,1,1,4,10,"Control"
"4123","1.1.78.386",1,1,1,1,0,0,0,0,0,1,0,4,0,0,0,0,2,-16.3720402464987,-71.528610945086,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-09-18",0,17,0,NA,47,"ataque",1,1,1,1,1,1,3,2,"Control"
"4124","1.1.78.387",1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,-16.3719453799998,-71.5285550780531,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-09-03",0,2,2,NA,53,"ataque",1,1,1,1,1,1,10,9,"Control"
"4125","1.1.78.388",1,1,1,0,1,0,0,0,0,1,0,3,1,0,0,0,1,-16.3718637382106,-71.5284690966851,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"C",NA,NA,0,"R",NA,NA,NA,0,1,1,0,0,0,0,0,2,0,0,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,0,NA,NA,"Control"
"4126","1.1.78.389",1,1,1,0,2,0,0,0,0,2,1,0,0,0,0,0,1,-16.3717794285281,-71.5284006112962,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"TP",NA,7,1,"T",NA,NA,0,0,0,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,1,NA,NA,1,1,1,1,0,1,8,13,"Control"
"4127","1.1.78.39",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-16.3707820045039,-71.5264921848499,"INDEPENDENCIA ZONA A-1",3,"Comm.Leaders",47,8,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-09-10",0,2,2,NA,45,"ataque",1,1,1,1,1,1,4,5,"Comm.Leaders"
"4128","1.1.78.390",1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-16.3716950207661,-71.5283313276179,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-09-16",1,8,0,NA,55,"ataque",1,1,1,1,1,1,4,10,"Control"
"4129","1.1.78.391",1,1,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,-16.3716217898074,-71.528267990402,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"TP",3,NA,1,"T",NA,NA,0,1,1,0,0,0,0,0,0,1,0,0,"2015-09-03",1,2,2,NA,93,"ataque",1,1,1,1,1,1,7,11,"Control"
"4130","1.1.78.392",1,1,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,-16.3715204012498,-71.5282188378528,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,1,0,0,0,0,0,0,1,0,0,"2015-09-18",0,17,1,NA,75,"ataque",1,1,1,1,1,1,3,10,"Control"
"4131","1.1.78.392A",1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-16.371567126,-71.5281534155,NA,NA,"Control",51,14,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,0,"2015-09-07",0,4,4,NA,37,"ataque",0,1,0,1,1,0,NA,NA,"Control"
"4132","1.1.78.393",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,-16.3714440428283,-71.5281695193236,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-09-03",0,2,1,NA,70,"ataque",1,1,1,1,1,1,4,18,"Control"
"4133","1.1.78.394",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-16.3713482671958,-71.5280940849893,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-09-16",1,14,0,NA,32,"ataque",1,1,1,1,1,1,2,12,"Control"
"4134","1.1.78.395",1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,-16.3712802951271,-71.5280322628124,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-09-03",0,2,2,NA,37,"ataque",1,1,1,1,1,1,1,9,"Control"
"4135","1.1.78.396",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,-16.3711217809016,-71.5279024378665,"INDEPENDENCIA ZONA A-1",21,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-09-17",0,16,1,NA,165,"ataque",1,1,1,1,1,1,12,32,"Control"
"4136","1.1.78.397",1,1,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,-16.3708505767909,-71.5271979637889,"INDEPENDENCIA ZONA A-1",22,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,1,0,0,0,0,0,0,1,0,0,"2015-09-09",0,15,1,NA,60,"ataque",1,1,1,1,1,1,8,8,"Control"
"4137","1.1.78.398",1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-16.370752814494,-71.527105335744,"INDEPENDENCIA ZONA A-1",22,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-09-09",1,1,0,NA,65,"ataque",1,1,1,1,1,1,5,9,"Control"
"4138","1.1.78.399",1,1,1,1,2,0,0,0,0,3,1,0,0,0,0,0,1,-16.3708031994951,-71.5270661828742,"INDEPENDENCIA ZONA A-1",22,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-09-17",0,24,24,NA,50,"ataque",1,1,1,1,1,1,3,6,"Control"
"4139","1.1.78.4",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-16.3723468532905,-71.5275816277556,"INDEPENDENCIA ZONA A-1",1,"Comm.Leaders",47,8,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-08-25",0,1,1,NA,53,"ataque",1,1,1,1,1,1,6,6,"Comm.Leaders"
"4140","1.1.78.40",0,1,1,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,-16.3708130404224,-71.5264169363741,"INDEPENDENCIA ZONA A-1",3,"Comm.Leaders",47,8,"TN",NA,NA,0,"C",NA,NA,NA,0,1,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,5,6,"Comm.Leaders"
"4141","1.1.78.400",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3710069555253,-71.527305993593,"INDEPENDENCIA ZONA A-1",22,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-08-25",1,0,0,NA,43,"ataque",1,1,1,1,1,1,2,4,"Control"
"4142","1.1.78.401",1,1,1,1,1,0,0,0,0,2,1,2,0,0,0,0,0,-16.3711712152537,-71.52747678494,"INDEPENDENCIA ZONA A-1",23,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-08-27",0,3,3,NA,39,"ataque",1,1,1,1,1,1,3,8,"Control"
"4143","1.1.78.402",0,1,1,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,-16.3714312090175,-71.5276199376771,"INDEPENDENCIA ZONA A-1",23,"Control",51,14,"TN",NA,NA,0,"R",NA,NA,NA,0,0,1,0,0,0,0,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,7,12,"Control"
"4144","1.1.78.402A",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3714312090175,-71.5276199376771,"INDEPENDENCIA ZONA A-1",23,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-08-28",1,0,0,NA,60,"ataque",1,1,1,1,1,1,6,7,"Control"
"4145","1.1.78.403",1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,-16.3715621292695,-71.5277359508677,"INDEPENDENCIA ZONA A-1",24,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,1,0,0,0,0,0,0,1,0,0,"2015-09-18",1,25,0,NA,75,"ataque",1,1,1,1,1,1,12,11,"Control"
"4146","1.1.78.404",0,1,1,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,-16.3716222230738,-71.5277671715876,"INDEPENDENCIA ZONA A-1",24,"Control",51,14,"TN",NA,NA,0,"R",NA,NA,NA,0,0,1,0,0,0,0,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,3,7,"Control"
"4147","1.1.78.404A",0,1,1,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,-16.3716222230738,-71.5277671715876,"INDEPENDENCIA ZONA A-1",24,"Control",51,14,"TN",NA,NA,0,"R",NA,NA,NA,0,0,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,3,9,"Control"
"4148","1.1.78.405",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3717023465906,-71.5278236373293,"INDEPENDENCIA ZONA A-1",24,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-08-25",1,0,0,NA,45,"ataque",1,1,1,1,1,1,2,12,"Control"
"4149","1.1.78.406",1,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,-16.3717901542733,-71.5278701216501,"INDEPENDENCIA ZONA A-1",24,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-09-18",1,8,0,NA,-27,"ataque",1,1,1,1,1,1,4,9,"Control"
"4150","1.1.78.407",1,1,1,1,0,0,0,0,0,3,0,0,2,0,0,0,0,-16.3718903689338,-71.5279248214041,"INDEPENDENCIA ZONA A-1",24,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,1,0,0,0,0,0,0,1,0,0,"2015-09-21",0,28,3,NA,53,"ataque",1,1,1,1,1,1,6,6,"Control"
"4151","1.1.78.408",1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,-16.3719746171584,-71.5279712343973,"INDEPENDENCIA ZONA A-1",24,"Control",51,14,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-08-26",0,2,2,NA,40,"ataque",1,1,1,1,1,1,6,6,"Control"
"4152","1.1.78.409",0,1,1,NA,NA,NA,NA,NA,NA,0,0,5,0,0,0,0,0,-16.372036903175,-71.5279840394426,"INDEPENDENCIA ZONA A-1",24,"Control",51,14,"C",NA,NA,0,"C",NA,NA,NA,0,0,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,NA,NA,"Control"
"4153","1.1.78.41",1,1,1,1,2,0,0,0,0,4,0,0,0,0,0,0,1,-16.3708754124835,-71.526336079366,"INDEPENDENCIA ZONA A-1",3,"Comm.Leaders",47,8,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-09-11",0,18,18,NA,52,"ataque",1,1,1,1,1,1,5,11,"Comm.Leaders"
"4154","1.1.78.410",0,1,1,NA,NA,NA,NA,NA,NA,0,0,4,0,0,0,0,1,-16.3721053550275,-71.528042496183,"INDEPENDENCIA ZONA A-1",24,"Control",51,14,"R",NA,NA,0,"C",NA,NA,NA,0,0,1,0,0,0,0,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,NA,NA,"Control"
"4155","1.1.78.411",1,1,1,0,1,0,0,0,0,1,0,2,0,0,0,0,2,-16.3721660934668,-71.5280651537734,"INDEPENDENCIA ZONA A-1",24,"Control",51,14,"R",NA,NA,0,"C",NA,NA,NA,0,0,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,1,NA,NA,1,1,1,1,0,0,NA,NA,"Control"
"4156","1.1.78.412",0,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,-16.3722519301036,-71.5281146546978,"INDEPENDENCIA ZONA A-1",25,"Adv.Planning",52,13,"TN",NA,NA,0,"C",NA,NA,NA,0,0,0,0,0,0,0,1,8,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,9,17,"Adv.Planning"
"4157","1.1.78.413",1,1,1,1,1,0,0,0,0,3,2,0,0,0,0,0,0,-16.3722932820289,-71.528131316182,"INDEPENDENCIA ZONA A-1",25,"Adv.Planning",52,13,"C",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-09-15",0,11,11,NA,61,"ataque",1,1,1,1,1,0,NA,NA,"Adv.Planning"
"4158","1.1.78.414",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-16.3723612114154,-71.5281627232016,"INDEPENDENCIA ZONA A-1",25,"Adv.Planning",52,13,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-09-01",0,1,1,NA,60,"ataque",1,1,1,1,1,1,1,5,"Adv.Planning"
"4159","1.1.78.415",1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,-16.3724224044493,-71.5281856510581,"INDEPENDENCIA ZONA A-1",25,"Adv.Planning",52,13,"C",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-09-11",0,10,1,NA,77,"ataque",1,1,1,1,1,0,NA,NA,"Adv.Planning"
"4160","1.1.78.416",1,1,1,1,0,0,0,0,0,3,1,2,0,0,0,0,0,-16.3724653722794,-71.5282248799689,"INDEPENDENCIA ZONA A-1",25,"Adv.Planning",52,13,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-09-21",0,20,3,NA,46,"ataque",1,1,1,1,1,1,8,18,"Adv.Planning"
"4161","1.1.78.417",1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,-16.3733127526376,-71.5289760594081,"INDEPENDENCIA ZONA A-1",26,"Adv.Planning",52,13,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-09-03",0,2,NA,NA,57,"ataque",1,1,1,1,1,1,3,17,"Adv.Planning"
"4162","1.1.78.418",0,1,1,NA,NA,NA,NA,NA,NA,0,0,2,1,0,0,0,1,-16.3732223953399,-71.5289854429842,"INDEPENDENCIA ZONA A-1",26,"Adv.Planning",52,13,"TN",NA,NA,0,"R",NA,NA,NA,0,1,1,0,0,0,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,4,15,"Adv.Planning"
"4163","1.1.78.418A",1,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,-16.3732223953399,-71.5289854429842,"INDEPENDENCIA ZONA A-1",26,"Adv.Planning",52,13,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-09-15",1,14,0,NA,52,"ataque",1,1,1,1,1,1,4,8,"Adv.Planning"
"4164","1.1.78.419",0,1,1,NA,NA,NA,NA,NA,NA,0,0,3,0,0,0,0,0,-16.3730978239981,-71.5289618199108,"INDEPENDENCIA ZONA A-1",26,"Adv.Planning",52,13,"C",NA,NA,0,"R",NA,NA,NA,0,0,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,NA,NA,"Adv.Planning"
"4165","1.1.78.42",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.370928886452,-71.5262598421891,"INDEPENDENCIA ZONA A-1",3,"Comm.Leaders",47,8,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-08-18",1,0,0,NA,57,"ataque",1,1,1,1,1,1,1,11,"Comm.Leaders"
"4166","1.1.78.420",1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,-16.3729994641037,-71.528994511392,"INDEPENDENCIA ZONA A-1",26,"Adv.Planning",52,13,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-09-09",0,5,0,NA,32,"ataque",1,1,1,1,1,1,2,4,"Adv.Planning"
"4167","1.1.78.421",0,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,-16.3729071896494,-71.5289892490477,"INDEPENDENCIA ZONA A-1",26,"Adv.Planning",52,13,"TN",NA,NA,0,"R",NA,NA,NA,0,0,0,1,0,0,0,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,2,5,"Adv.Planning"
"4168","1.1.78.422",1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-16.3727670472032,-71.5289706101762,"INDEPENDENCIA ZONA A-1",26,"Adv.Planning",52,13,"TN",NA,NA,0,"T",NA,NA,0,1,0,1,0,0,0,0,0,1,0,0,"2015-09-01",0,1,0,NA,65,"ataque",1,1,1,1,1,1,3,4,"Adv.Planning"
"4169","1.1.78.422A",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3727670472032,-71.5289706101762,"INDEPENDENCIA ZONA A-1",26,"Adv.Planning",52,13,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-09-01",1,0,0,NA,24,"ataque",1,1,1,1,1,1,5,10,"Adv.Planning"
"4170","1.1.78.423",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-16.3726327475013,-71.5289455263159,"INDEPENDENCIA ZONA A-1",26,"Adv.Planning",52,13,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-09-01",0,1,1,NA,53,"ataque",1,1,1,1,1,1,1,2,"Adv.Planning"
"4171","1.1.78.423A",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3726327475013,-71.5289455263159,"INDEPENDENCIA ZONA A-1",26,"Adv.Planning",52,13,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-09-02",1,0,0,NA,74,"ataque",1,1,1,1,1,1,2,4,"Adv.Planning"
"4172","1.1.78.424",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-16.3725092157113,-71.5289431795455,"INDEPENDENCIA ZONA A-1",26,"Adv.Planning",52,13,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-09-02",0,1,1,NA,74,"ataque",1,1,1,1,1,1,6,8,"Adv.Planning"
"4173","1.1.78.424A",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.3725092157113,-71.5289431795455,"INDEPENDENCIA ZONA A-1",26,"Adv.Planning",52,13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,NA,NA,"Adv.Planning"
"4174","1.1.78.425",1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,-16.3724119462445,-71.5289343694737,"INDEPENDENCIA ZONA A-1",26,"Adv.Planning",52,13,"TN",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-09-01",0,1,1,NA,57,"ataque",1,1,1,1,1,1,5,10,"Adv.Planning"
"4175","1.1.78.426",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3723709221077,-71.528891017693,"INDEPENDENCIA ZONA A-1",26,"Adv.Planning",52,13,"LP",NA,NA,0,"T",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,"2015-09-17",1,0,0,NA,20,"ataque",1,1,1,1,1,0,NA,NA,"Adv.Planning"
"4176","1.1.78.427",1,1,1,0,3,0,0,0,0,1,2,1,1,0,0,0,0,-16.3721750257416,-71.5290451804191,"INDEPENDENCIA ZONA A-1",27,"Adv.Planning",52,13,"R",NA,NA,0,"R",NA,NA,NA,0,1,1,0,0,0,0,0,2,0,0,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,0,NA,NA,"Adv.Planning"
"4177","1.1.78.428",0,1,1,NA,NA,NA,NA,NA,NA,0,0,4,0,0,0,0,1,-16.3721283895096,-71.5291426617406,"INDEPENDENCIA ZONA A-1",27,"Adv.Planning",52,13,"TN",NA,NA,0,"R",NA,NA,NA,0,0,1,0,0,0,0,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,3,9,"Adv.Planning"
"4178","1.1.78.429",1,1,1,0,3,0,0,0,0,3,0,6,0,0,0,0,0,-16.3718813034158,-71.5292663816475,"INDEPENDENCIA ZONA A-1",27,"Adv.Planning",52,13,"TN",NA,NA,0,"R",NA,NA,NA,0,0,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,1,NA,NA,1,1,1,1,0,1,3,5,"Adv.Planning"
