"UNICODE","P","D","L","V","P_TRIAT","I_TRIAT","FECHA","CICLO"
"1.11.16.36",1,11,"16","36",0,"","05/29/14",2
"1.11.16.1",1,11,"16","1",0,"","05/29/14",2
"1.11.16.28A",1,11,"16","28A",0,"","05/29/14",2
"1.11.10.327A",1,11,"10","327A",0,"","05/27/14",2
"1.11.10.227",1,11,"10","227",0,"","05/27/14",2
"1.11.10.242",1,11,"10","242",0,"","05/27/14",2
"1.11.10.245",1,11,"10","245",0,"","05/27/14",2
"1.11.10.269",1,11,"10","269",0,"","05/27/14",2
"1.11.10.327",1,11,"10","327",0,"","05/27/14",2
"1.11.10.294",1,11,"10","294",0,"","05/27/14",2
"1.11.10.226",1,11,"10","226",0,"","05/27/14",2
"1.11.10.324",1,11,"10","324",0,"","05/27/14",2
"1.11.10.276",1,11,"10","276",0,"","05/27/14",2
"1.11.10.278",1,11,"10","278",0,"","05/27/14",2
"1.11.10.279",1,11,"10","279",0,"","05/27/14",2
"1.11.10.281",1,11,"10","281",0,"","05/27/14",2
"1.11.10.233",1,11,"10","233",0,"","05/28/14",2
"1.11.10.165",1,11,"10","165",0,"","05/28/14",2
"1.11.10.167",1,11,"10","167",0,"","05/28/14",2
"1.11.10.232B",1,11,"10","232B",0,"","05/28/14",2
"1.11.10.167A",1,11,"10","167A",0,"","05/28/14",2
"1.11.10.198",1,11,"10","198",0,"","05/28/14",2
"1.11.10.175",1,11,"10","175",0,"","05/28/14",2
"1.11.10.178",1,11,"10","178",0,"","05/28/14",2
"1.11.10.176",1,11,"10","176",0,"","05/28/14",2
"1.11.10.238",1,11,"10","238",0,"","05/28/14",2
"1.11.10.229",1,11,"10","229",0,"","05/28/14",2
"1.11.10.173",1,11,"10","173",0,"","05/28/14",2
"1.11.10.218",1,11,"10","218",0,"","05/28/14",2
"1.11.10.219",1,11,"10","219",0,"","05/28/14",2
"1.11.10.166",1,11,"10","166",0,"","05/28/14",2
"1.11.10.170",1,11,"10","170",0,"","05/28/14",2
"1.11.10.271",1,11,"10","271",0,"","05/28/14",2
"1.11.10.272",1,11,"10","272",0,"","05/28/14",2
"1.11.10.275",1,11,"10","275",0,"","05/28/14",2
"1.11.10.274",1,11,"10","274",0,"","05/28/14",2
"1.11.10.47",1,11,"10","47",0,"","05/29/14",2
"1.11.10.49",1,11,"10","49",0,"","05/29/14",2
"1.11.10.42",1,11,"10","42",0,"","05/29/14",2
"1.11.10.212",1,11,"10","212",0,"","05/29/14",2
"1.11.10.211",1,11,"10","211",0,"","05/29/14",2
"1.11.10.311",1,11,"10","311",0,"","05/29/14",2
"1.11.10.46",1,11,"10","46",0,"","05/29/14",2
"1.11.10.33",1,11,"10","33",0,"","05/29/14",2
"1.11.10.172",1,11,"10","172",0,"","05/29/14",2
"1.11.10.188",1,11,"10","188",0,"","05/29/14",2
"1.11.10.243",1,11,"10","243",0,"","05/29/14",2
"1.11.10.286",1,11,"10","286",0,"","05/29/14",2
"1.11.10.285",1,11,"10","285",0,"","05/29/14",2
"1.11.10.208",1,11,"10","208",0,"","05/29/14",2
"1.11.10.44",1,11,"10","44",0,"","05/29/14",2
"1.11.10.50",1,11,"10","50",0,"","05/29/14",2
"1.11.10.210",1,11,"10","210",0,"","05/29/14",2
"1.11.10.45",1,11,"10","45",0,"","05/29/14",2
"1.11.10.199",1,11,"10","199",0,"","05/29/14",2
"1.11.13.156",1,11,"13","156",0,"","05/28/14",2
"1.11.13.158",1,11,"13","158",0,"","05/28/14",2
"1.11.13.45",1,11,"13","45",0,"","05/29/14",2
"1.11.13.131",1,11,"13","131",0,"","05/29/14",2
"1.11.13.130",1,11,"13","130",0,"","05/29/14",2
"1.11.9.812",1,11,"9","812",0,"","06/02/2014",2
"1.11.9.921",1,11,"9","921",0,"","06/02/2014",2
"1.11.9.786",1,11,"9","786",0,"","06/02/2014",2
"1.11.9.837",1,11,"9","837",0,"","06/02/2014",2
"1.11.9.819",1,11,"9","819",0,"","06/02/2014",2
"1.11.9.749",1,11,"9","749",0,"","06/02/2014",2
"1.11.9.747",1,11,"9","747",0,"","06/02/2014",2
"1.11.9.831",1,11,"9","831",0,"","06/02/2014",2
"1.11.9.820",1,11,"9","820",0,"","06/02/2014",2
"1.11.9.867",1,11,"9","867",0,"","06/02/2014",2
"1.11.9.836A",1,11,"9","836A",0,"","06/02/2014",2
"1.11.9.870",1,11,"9","870",0,"","06/02/2014",2
"1.11.9.862",1,11,"9","862",0,"","06/02/2014",2
"1.11.9.860",1,11,"9","860",0,"","06/02/2014",2
"1.11.9.830",1,11,"9","830",0,"","06/02/2014",2
"1.11.9.853",1,11,"9","853",0,"","06/02/2014",2
"1.11.9.881",1,11,"9","881",0,"","06/03/2014",2
"1.11.9.880A",1,11,"9","880A",0,"","06/03/2014",2
"1.11.9.897",1,11,"9","897",0,"","06/03/2014",2
"1.11.9.946",1,11,"9","946",0,"","06/03/2014",2
"1.11.9.945",1,11,"9","945",0,"","06/03/2014",2
"1.11.9.882A",1,11,"9","882A",0,"","06/03/2014",2
"1.11.9.882",1,11,"9","882",0,"","06/03/2014",2
"1.11.9.907",1,11,"9","907",0,"","06/03/2014",2
"1.11.9.871",1,11,"9","871",0,"","06/03/2014",2
"1.11.9.892",1,11,"9","892",0,"","06/03/2014",2
"1.11.9.901",1,11,"9","901",0,"","06/03/2014",2
"1.11.9.879",1,11,"9","879",0,"","06/03/2014",2
"1.11.9.803",1,11,"9","803",0,"","06/03/2014",2
"1.11.9.902",1,11,"9","902",0,"","06/03/2014",2
"1.11.9.699",1,11,"9","699",0,"","06/05/2014",2
"1.11.9.925",1,11,"9","925",0,"","06/05/2014",2
"1.11.9.920",1,11,"9","920",0,"","06/05/2014",2
"1.11.9.911",1,11,"9","911",0,"","06/05/2014",2
"1.11.9.928A",1,11,"9","928A",0,"","06/05/2014",2
"1.11.9.922",1,11,"9","922",0,"","06/05/2014",2
"1.11.9.915A",1,11,"9","915A",0,"","06/05/2014",2
"1.11.9.856",1,11,"9","856",0,"","06/05/2014",2
"1.11.9.905",1,11,"9","905",0,"","06/05/2014",2
"1.11.9.899",1,11,"9","899",0,"","06/05/2014",2
"1.11.9.891",1,11,"9","891",0,"","06/05/2014",2
"1.11.9.773",1,11,"9","773",0,"","06/05/2014",2
"1.11.9.878",1,11,"9","878",0,"","06/05/2014",2
"1.11.9.769",1,11,"9","769",0,"","06/05/2014",2
"1.11.9.771",1,11,"9","771",0,"","06/05/2014",2
"1.11.9.873",1,11,"9","873",0,"","06/05/2014",2
"1.11.9.900",1,11,"9","900",0,"","06/05/2014",2
"1.11.9.933",1,11,"9","933",0,"","06/05/2014",2
"1.11.9.935",1,11,"9","935",0,"","06/05/2014",2
"1.11.5.70",1,11,"5","70",0,"","06/02/2014",2
"1.11.5.71",1,11,"5","71",0,"","06/02/2014",2
"1.11.5.84",1,11,"5","84",0,"","06/02/2014",2
"1.11.5.83",1,11,"5","83",0,"","06/02/2014",2
"1.11.5.1",1,11,"5","1",0,"","06/02/2014",2
"1.11.5.11",1,11,"5","11",0,"","06/03/2014",2
"1.11.5.121",1,11,"5","121",0,"","06/03/2014",2
"1.11.5.132",1,11,"5","132",0,"","06/03/2014",2
"1.11.5.91",1,11,"5","91",0,"","06/03/2014",2
"1.11.5.94",1,11,"5","94",0,"","06/03/2014",2
"1.11.5.204",1,11,"5","204",0,"","06/05/2014",2
"1.11.5.106A",1,11,"5","106A",0,"","06/05/2014",2
"1.11.5.134",1,11,"5","134",0,"","06/05/2014",2
"1.11.5.133",1,11,"5","133",0,"","06/05/2014",2
"1.11.5.120",1,11,"5","120",0,"","06/05/2014",2
"1.11.5.125",1,11,"5","125",0,"","06/05/2014",2
"1.11.22.61",1,11,"22","61",0,"","06/02/2014",2
"1.11.22.197",1,11,"22","197",0,"","06/02/2014",2
"1.11.22.97",1,11,"22","97",0,"","06/02/2014",2
"1.11.22.95",1,11,"22","95",0,"","06/03/2014",2
"1.11.22.94",1,11,"22","94",0,"","06/03/2014",2
"1.11.22.89",1,11,"22","89",0,"","06/03/2014",2
"1.11.22.98",1,11,"22","98",0,"","06/03/2014",2
"1.11.22.126",1,11,"22","126",0,"","06/03/2014",2
"1.11.22.43",1,11,"22","43",0,"","06/05/2014",2
"1.11.22.169",1,11,"22","169",0,"","06/05/2014",2
"1.11.14.144",1,11,"14","144",0,"","06/02/2014",2
"1.11.14.217",1,11,"14","217",0,"","06/03/2014",2
"1.11.14.535",1,11,"14","535",0,"","06/05/2014",2
"1.11.14.700",1,11,"14","700",0,"","06/05/2014",2
"1.11.16.17",1,11,"16","17",0,"","06/02/2014",2
"1.11.16.89",1,11,"16","89",0,"","06/02/2014",2
"1.11.16.88",1,11,"16","88",0,"","06/02/2014",2
"1.11.16.6",1,11,"16","6",0,"","06/02/2014",2
"1.11.16.93",1,11,"16","93",0,"","06/02/2014",2
"1.11.16.76",1,11,"16","76",0,"","06/02/2014",2
"1.11.16.67",1,11,"16","67",0,"","06/02/2014",2
"1.11.16.90",1,11,"16","90",0,"","06/02/2014",2
"1.11.16.12",1,11,"16","12",0,"","06/02/2014",2
"1.11.16.69",1,11,"16","69",0,"","06/02/2014",2
"1.11.16.80",1,11,"16","80",0,"","06/02/2014",2
"1.11.16.79A",1,11,"16","79A",0,"","06/02/2014",2
"1.11.16.92",1,11,"16","92",0,"","06/02/2014",2
"1.11.16.63",1,11,"16","63",0,"","06/02/2014",2
"1.11.16.36A",1,11,"16","36A",0,"","06/02/2014",2
"1.11.16.26",1,11,"16","26",0,"","06/02/2014",2
"1.11.16.114",1,11,"16","114",0,"","06/03/2014",2
"1.11.16.112A",1,11,"16","112A",0,"","06/03/2014",2
"1.11.16.407",1,11,"16","407",0,"","06/03/2014",2
"1.11.16.415",1,11,"16","415",0,"","06/03/2014",2
"1.11.16.428",1,11,"16","428",0,"","06/03/2014",2
"1.11.16.115",1,11,"16","115",0,"","06/03/2014",2
"1.11.16.406",1,11,"16","406",0,"","06/03/2014",2
"1.11.16.120",1,11,"16","120",0,"","06/03/2014",2
"1.11.16.121",1,11,"16","121",0,"","06/03/2014",2
"1.11.16.416",1,11,"16","416",0,"","06/03/2014",2
"1.11.16.72",1,11,"16","72",0,"","06/03/2014",2
"1.11.16.73",1,11,"16","73",0,"","06/03/2014",2
"1.11.16.402",1,11,"16","402",0,"","06/03/2014",2
"1.11.16.410",1,11,"16","410",0,"","06/03/2014",2
"1.11.16.409A",1,11,"16","409A",0,"","06/03/2014",2
"1.11.16.109",1,11,"16","109",0,"","06/03/2014",2
"1.11.16.108",1,11,"16","108",0,"","06/03/2014",2
"1.11.16.404",1,11,"16","404",0,"","06/03/2014",2
"1.11.16.412",1,11,"16","412",0,"","06/03/2014",2
"1.11.16.87",1,11,"16","87",0,"","06/03/2014",2
"1.11.16.33",1,11,"16","33",0,"","06/03/2014",2
"1.11.16.55",1,11,"16","55",0,"","06/03/2014",2
"1.11.16.119",1,11,"16","119",0,"","06/03/2014",2
"1.11.16.397",1,11,"16","397",0,"","06/03/2014",2
"1.11.16.145",1,11,"16","145",0,"","06/05/2014",2
"1.11.16.414",1,11,"16","414",0,"","06/05/2014",2
"1.11.16.427",1,11,"16","427",0,"","06/05/2014",2
"1.11.16.409",1,11,"16","409",0,"","06/05/2014",2
"1.11.16.408A",1,11,"16","408A",0,"","06/05/2014",2
"1.11.16.401",1,11,"16","401",0,"","06/05/2014",2
"1.11.16.96",1,11,"16","96",0,"","06/05/2014",2
"1.11.16.142",1,11,"16","142",0,"","06/05/2014",2
"1.11.16.101",1,11,"16","101",0,"","06/05/2014",2
"1.11.16.140A",1,11,"16","140A",0,"","06/05/2014",2
"1.11.16.135",1,11,"16","135",0,"","06/05/2014",2
"1.11.16.134",1,11,"16","134",0,"","06/05/2014",2
"1.11.16.94",1,11,"16","94",0,"","06/05/2014",2
"1.11.16.95",1,11,"16","95",0,"","06/05/2014",2
"1.11.16.124",1,11,"16","124",0,"","06/05/2014",2
"1.11.16.424",1,11,"16","424",0,"","06/05/2014",2
"1.11.16.424A",1,11,"16","424A",0,"","06/05/2014",2
"1.11.16.423",1,11,"16","423",0,"","06/05/2014",2
"1.11.16.423A",1,11,"16","423A",0,"","06/05/2014",2
"1.11.9.895",1,11,"9","895",0,"","06/06/2014",2
"1.11.9.896",1,11,"9","896",0,"","06/06/2014",2
"1.11.9.980",1,11,"9","980",0,"","06/06/2014",2
"1.11.9.982",1,11,"9","982",0,"","06/06/2014",2
"1.11.9.952",1,11,"9","952",0,"","06/06/2014",2
"1.11.9.655",1,11,"9","655",0,"","06/06/2014",2
"1.11.9.979",1,11,"9","979",0,"","06/06/2014",2
"1.11.9.956",1,11,"9","956",0,"","06/06/2014",2
"1.11.9.966",1,11,"9","966",0,"","06/06/2014",2
"1.11.9.964",1,11,"9","964",0,"","06/06/2014",2
"1.11.22.13",1,11,"22","13",0,"","06/06/2014",2
"1.11.22.63",1,11,"22","63",0,"","06/06/2014",2
"1.11.22.38",1,11,"22","38",0,"","06/06/2014",2
"1.11.22.34",1,11,"22","34",0,"","06/06/2014",2
"1.11.22.56",1,11,"22","56",0,"","06/06/2014",2
"1.11.5.128",1,11,"5","128",0,"","06/06/2014",2
"1.11.5.123",1,11,"5","123",0,"","06/06/2014",2
"1.11.5.139",1,11,"5","139",0,"","06/06/2014",2
"1.11.5.135",1,11,"5","135",0,"","06/06/2014",2
"1.11.5.127",1,11,"5","127",0,"","06/06/2014",2
"1.11.5.98",1,11,"5","98",0,"","06/06/2014",2
"1.11.10.215",1,11,"10","215",0,"","06/02/2014",2
"1.11.10.53",1,11,"10","53",0,"","06/02/2014",2
"1.11.10.52",1,11,"10","52",0,"","06/02/2014",2
"1.11.10.169",1,11,"10","169",0,"","06/02/2014",2
"1.11.10.287",1,11,"10","287",0,"","06/02/2014",2
"1.11.10.57",1,11,"10","57",0,"","06/02/2014",2
"1.11.10.196",1,11,"10","196",0,"","06/02/2014",2
"1.11.10.179",1,11,"10","179",0,"","06/02/2014",2
"1.11.10.261",1,11,"10","261",0,"","06/02/2014",2
"1.11.10.214",1,11,"10","214",0,"","06/02/2014",2
"1.11.10.206",1,11,"10","206",0,"","06/02/2014",2
"1.11.10.129",1,11,"10","129",0,"","06/02/2014",2
"1.11.10.141",1,11,"10","141",0,"","06/02/2014",2
"1.11.10.22",1,11,"10","22",0,"","06/03/2014",2
"1.11.10.18",1,11,"10","18",0,"","06/03/2014",2
"1.11.10.99",1,11,"10","99",0,"","06/03/2014",2
"1.11.10.126",1,11,"10","126",0,"","06/03/2014",2
"1.11.10.35",1,11,"10","35",0,"","06/03/2014",2
"1.11.10.221",1,11,"10","221",0,"","06/03/2014",2
"1.11.10.76",1,11,"10","76",0,"","06/03/2014",2
"1.11.10.104",1,11,"10","104",0,"","06/03/2014",2
"1.11.10.129A",1,11,"10","129A",0,"","06/03/2014",2
"1.11.10.94",1,11,"10","94",0,"","06/03/2014",2
"1.11.10.97",1,11,"10","97",0,"","06/03/2014",2
"1.11.10.95",1,11,"10","95",0,"","06/03/2014",2
"1.11.10.163",1,11,"10","163",0,"","06/03/2014",2
"1.11.10.75",1,11,"10","75",0,"","06/03/2014",2
"1.11.10.83",1,11,"10","83",0,"","06/03/2014",2
"1.11.10.103",1,11,"10","103",0,"","06/03/2014",2
"1.11.10.77",1,11,"10","77",0,"","06/03/2014",2
"1.11.10.92",1,11,"10","92",0,"","06/03/2014",2
"1.11.10.90",1,11,"10","90",0,"","06/05/2014",2
"1.11.10.91",1,11,"10","91",0,"","06/05/2014",2
"1.11.10.111",1,11,"10","111",0,"","06/05/2014",2
"1.11.10.202",1,11,"10","202",0,"","06/05/2014",2
"1.11.10.164",1,11,"10","164",0,"","06/05/2014",2
"1.11.10.152",1,11,"10","152",0,"","06/05/2014",2
"1.11.10.157",1,11,"10","157",0,"","06/05/2014",2
"1.11.10.129B",1,11,"10","129B",0,"","06/05/2014",2
"1.11.10.113",1,11,"10","113",0,"","06/05/2014",2
"1.11.10.114",1,11,"10","114",0,"","06/05/2014",2
"1.11.10.114A",1,11,"10","114A",0,"","06/05/2014",2
"1.11.10.180",1,11,"10","180",0,"","06/05/2014",2
"1.11.10.125",1,11,"10","125",0,"","06/05/2014",2
"1.11.10.127A",1,11,"10","127A",0,"","06/05/2014",2
"1.11.10.109",1,11,"10","109",0,"","06/05/2014",2
"1.11.10.109A",1,11,"10","109A",0,"","06/05/2014",2
"1.11.10.183",1,11,"10","183",0,"","06/05/2014",2
"1.11.10.273",1,11,"10","273",0,"","06/03/2014",2
"1.11.10.1",1,11,"10","1",0,"","06/03/2014",2
"1.11.10.31",1,11,"10","31",0,"","06/03/2014",2
"1.11.10.86",1,11,"10","86",0,"","06/03/2014",2
"1.11.10.36",1,11,"10","36",0,"","06/03/2014",2
"1.11.10.20",1,11,"10","20",0,"","06/05/2014",2
"1.11.10.21",1,11,"10","21",0,"","06/05/2014",2
"1.11.10.28",1,11,"10","28",0,"","06/05/2014",2
"1.11.10.29",1,11,"10","29",0,"","06/05/2014",2
"1.11.10.30",1,11,"10","30",0,"","06/05/2014",2
"1.11.10.144",1,11,"10","144",0,"","06/06/2014",2
"1.11.10.105A",1,11,"10","105A",0,"","06/06/2014",2
"1.11.10.105",1,11,"10","105",0,"","06/06/2014",2
"1.11.10.139",1,11,"10","139",0,"","06/06/2014",2
"1.11.10.131",1,11,"10","131",0,"","06/06/2014",2
"1.11.10.82A",1,11,"10","82A",0,"","06/06/2014",2
"1.11.10.27",1,11,"10","27",0,"","06/06/2014",2
"1.11.10.26",1,11,"10","26",0,"","06/06/2014",2
"1.11.10.25",1,11,"10","25",0,"","06/06/2014",2
"1.11.10.112",1,11,"10","112",0,"","06/06/2014",2
"1.11.10.96",1,11,"10","96",0,"","06/06/2014",2
"1.11.10.124",1,11,"10","124",0,"","06/06/2014",2
"1.11.10.159",1,11,"10","159",0,"","06/06/2014",2
"1.11.10.158A",1,11,"10","158A",0,"","06/06/2014",2
"1.11.10.102",1,11,"10","102",0,"","06/06/2014",2
"1.11.10.101",1,11,"10","101",0,"","06/06/2014",2
"1.11.10.127",1,11,"10","127",0,"","06/06/2014",2
"1.11.10.137",1,11,"10","137",0,"","06/06/2014",2
"1.11.10.150",1,11,"10","150",0,"","06/06/2014",2
"1.11.22.576",1,11,"22","576",0,"","04/08/2014",2
"1.11.22.76A",1,11,"22","76A",0,"","06/08/2014",2
"1.11.22.4",1,11,"22","4",0,"","06/08/2014",2
"1.11.22.5",1,11,"22","5",0,"","06/08/2014",2
"1.11.22.6",1,11,"22","6",0,"","06/08/2014",2
"1.11.22.35",1,11,"22","35",0,"","06/08/2014",2
"1.11.22.71",1,11,"22","71",0,"","06/08/2014",2
"1.11.22.72",1,11,"22","72",0,"","06/08/2014",2
"1.11.22.78",1,11,"22","78",0,"","06/08/2014",2
"1.11.22.82",1,11,"22","82",0,"","06/08/2014",2
"1.11.22.110",1,11,"22","110",0,"","06/08/2014",2
"1.11.22.102",1,11,"22","102",0,"","06/08/2014",2
"1.11.22.74",1,11,"22","74",0,"","06/08/2014",2
"1.11.22.138",1,11,"22","138",0,"","06/08/2014",2
"1.11.22.123",1,11,"22","123",0,"","06/08/2014",2
"1.11.22.147",1,11,"22","147",0,"","06/08/2014",2
"1.11.22.245",1,11,"22","245",0,"","06/08/2014",2
"1.11.22.209",1,11,"22","209",0,"","06/08/2014",2
"1.11.22.93",1,11,"22","93",0,"","06/08/2014",2
"1.11.22.288",1,11,"22","288",0,"","06/08/2014",2
"1.11.22.252",1,11,"22","252",0,"","06/08/2014",2
"1.11.22.258A",1,11,"22","258A",0,"","06/08/2014",2
"1.11.22.11",1,11,"22","11",0,"","06/08/2014",2
"1.11.22.259",1,11,"22","259",0,"","06/08/2014",2
"1.11.22.573",1,11,"22","573",0,"","06/08/2014",2
"1.11.22.580",1,11,"22","580",0,"","06/08/2014",2
"1.11.22.557",1,11,"22","557",0,"","06/08/2014",2
"1.11.22.558",1,11,"22","558",0,"","06/08/2014",2
"1.11.22.571",1,11,"22","571",0,"","06/08/2014",2
"1.11.22.581",1,11,"22","581",0,"","06/08/2014",2
"1.11.22.541",1,11,"22","541",0,"","06/08/2014",2
"1.11.22.542",1,11,"22","542",0,"","06/08/2014",2
"1.11.22.509",1,11,"22","509",0,"","06/08/2014",2
"1.11.22.505",1,11,"22","505",0,"","06/08/2014",2
"1.11.22.676",1,11,"22","676",0,"","06/08/2014",2
"1.11.22.727",1,11,"22","727",0,"","06/08/2014",2
"1.11.22.675",1,11,"22","675",0,"","06/08/2014",2
"1.11.22.689",1,11,"22","689",0,"","06/08/2014",2
"1.11.22.680",1,11,"22","680",0,"","06/08/2014",2
"1.11.22.716",1,11,"22","716",0,"","06/08/2014",2
"1.11.22.673A",1,11,"22","673A",0,"","06/08/2014",2
"1.11.22.673",1,11,"22","673",0,"","06/08/2014",2
"1.11.22.672",1,11,"22","672",0,"","06/08/2014",2
"1.11.22.629",1,11,"22","629",0,"","06/08/2014",2
"1.11.22.894",1,11,"22","894",0,"","06/08/2014",2
"1.11.22.859",1,11,"22","859",0,"","06/08/2014",2
"1.11.22.878",1,11,"22","878",0,"","06/08/2014",2
"1.11.22.824",1,11,"22","824",0,"","06/08/2014",2
"1.11.22.858",1,11,"22","858",0,"","06/08/2014",2
"1.11.22.792",1,11,"22","792",0,"","06/08/2014",2
"1.11.22.879A",1,11,"22","879A",0,"","06/08/2014",2
"1.11.22.791",1,11,"22","791",0,"","06/08/2014",2
"1.11.22.804",1,11,"22","804",0,"","06/08/2014",2
"1.11.22.831",1,11,"22","831",0,"","06/08/2014",2
"1.11.22.879",1,11,"22","879",0,"","06/08/2014",2
"1.11.22.784",1,11,"22","784",0,"","06/08/2014",2
"1.11.22.783",1,11,"22","783",0,"","06/08/2014",2
"1.11.22.806",1,11,"22","806",0,"","06/08/2014",2
"1.11.22.890",1,11,"22","890",0,"","06/08/2014",2
"1.11.22.895",1,11,"22","895",0,"","06/08/2014",2
"1.11.22.892",1,11,"22","892",0,"","06/08/2014",2
"1.11.22.935",1,11,"22","935",0,"","06/08/2014",2
